source,event_id,event_name,param_key,param_value,含义,备注,param_name,event_desc,requirement_id,requirement_name,versions,shareLink
dayu,w_subscription_enter,进入订阅页,source_1,three,通过「去广告」订阅不上报该key,,,成功订阅时上报成功付费时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_1,four,通过「去广告」订阅不上报该key,,,成功订阅时上报成功付费时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_module,p_ads,选中某个plan并点击订阅按钮时上报,,进入订阅页来源模块,选中某个plan并点击订阅按钮时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_module,p_edit,选中某个plan并点击订阅按钮时上报,,进入订阅页来源模块,选中某个plan并点击订阅按钮时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_0,f_acne,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-0,选中某个plan并点击订阅按钮时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_1,three,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-1,选中某个plan并点击订阅按钮时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_1,four,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-1,选中某个plan并点击订阅按钮时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_module,p_ads,进入订阅页时上报,,进入订阅页来源模块,进入订阅页时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_module,p_edit,进入订阅页时上报,,进入订阅页来源模块,进入订阅页时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_0,f_acne,进入订阅页时上报,,进入订阅页来源-0,进入订阅页时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_1,three,进入订阅页时上报,,进入订阅页来源-1,进入订阅页时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_1,four,进入订阅页时上报,,进入订阅页来源-1,进入订阅页时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_exposure,三级功能曝光,first_func,retouch,三级功能曝光时上报,,,三级功能曝光时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_exposure,三级功能曝光,second_func,skin,三级功能曝光时上报,,,三级功能曝光时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_exposure,三级功能曝光,third_func,acne,子功能英文名,,,三级功能曝光时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,first_func,retouch,点击三级功能页面时上报,,一级功能参数,点击三级功能页面时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,second_func,skin,点击三级功能页面时上报,,二级功能参数,点击三级功能页面时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,third_func,acne,点击三级功能页面时上报,,三级功能参数,点击三级功能页面时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,first_func,retouch,三级功能使用时触发,,一级功能参数,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,second_func,skin,三级功能使用时触发,,二级功能参数,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,third_func,acne,三级功能使用时触发,,三级功能参数,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,is_effect,1,三级功能使用时触发,,是否有应用任一效果,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,is_effect,0,三级功能使用时触发,,是否有应用任一效果,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,mode,both,三级功能使用时触发,,,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,mode,manual,三级功能使用时触发,,,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_use,三级功能使用,mode,auto,三级功能使用时触发,,,三级功能使用时触发,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_save,三级功能保存,first_func,retouch,三级功能保存时上报,,,三级功能保存时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_save,三级功能保存,second_func,skin,三级功能保存时上报,,,三级功能保存时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_save,三级功能保存,third_func,acne,三级功能保存时上报,,,三级功能保存时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,third_func_save,三级功能保存,mode,,三级功能保存时上报,,,三级功能保存时上报,6275,AB实验：Airbrush激励广告策略调整AB实验（可乐）@赟晖,8.7.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6275&appId=282&platformAgg=APP
dayu,popup_click,点击popup弹窗confirm  button,page_name,edit,"点击popup弹窗confirm  button触发
(不包括评分弹窗)",,弹窗出现的页面名称,"点击popup弹窗confirm  button触发
(不包括评分弹窗)",6287,【P0】AB实验：Airbrush对“特定人群”提供face限免福利AB实验（可乐）@赟晖,8.8.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6287&appId=282&platformAgg=APP
dayu,popup_click,点击popup弹窗confirm  button,pop_name,face_free_limit,"点击popup弹窗confirm  button触发
(不包括评分弹窗)",,弹窗name,"点击popup弹窗confirm  button触发
(不包括评分弹窗)",6287,【P0】AB实验：Airbrush对“特定人群”提供face限免福利AB实验（可乐）@赟晖,8.8.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6287&appId=282&platformAgg=APP
dayu,popup_show,popup弹窗出现,page_name,edit,popup弹窗出现时触发(不包括评分弹窗),,弹窗出现的页面名称,popup弹窗出现时触发(不包括评分弹窗),6287,【P0】AB实验：Airbrush对“特定人群”提供face限免福利AB实验（可乐）@赟晖,8.8.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6287&appId=282&platformAgg=APP
dayu,popup_show,popup弹窗出现,pop_name,face_free_limit,popup弹窗出现时触发(不包括评分弹窗),,弹窗name,popup弹窗出现时触发(不包括评分弹窗),6287,【P0】AB实验：Airbrush对“特定人群”提供face限免福利AB实验（可乐）@赟晖,8.8.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6287&appId=282&platformAgg=APP
