渠道自然,国家,日期,平台,新老,付费状态,版本,一级功能,二级功能,_window,_query,保存 UV
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Details,recent_8w,图片编辑二级功能,1851.142857142857
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Eraser,recent_8w,图片编辑二级功能,9186.42857142857
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Relight,recent_8w,图片编辑二级功能,2547.5714285714284
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,AI Tattoo,recent_8w,图片编辑二级功能,421.85714285714283
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Align,recent_8w,图片编辑二级功能,65.28571428571429
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Hairdye Finetune,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Body glow,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,整体,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Slim,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,In,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,1116.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Square Shoulders,recent_8w,图片编辑二级功能,1.3333333333333333
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,92.85714285714286
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Blur,recent_8w,图片编辑二级功能,1072.857142857143
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Eyelashes,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Hairstyles,recent_8w,图片编辑二级功能,0.14285714285714285
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Features,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Looks,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Stains,recent_8w,图片编辑二级功能,13.75
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,467.85714285714283
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Eye color,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Eyes,recent_8w,图片编辑二级功能,5.571428571428571
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Contouring,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Align,recent_8w,图片编辑二级功能,68.71428571428571
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Stamp,recent_8w,图片编辑二级功能,1689.5714285714287
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Select Area,recent_8w,图片编辑二级功能,73.28571428571429
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Body glow,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,5.428571428571429
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Arm,recent_8w,图片编辑二级功能,5.857142857142857
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Makeup,recent_8w,图片编辑二级功能,73494.85714285714
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Smooth,recent_8w,图片编辑二级功能,7390.285714285715
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,2208.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Edit,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Crop,recent_8w,图片编辑二级功能,2061.5714285714284
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Plump,recent_8w,图片编辑二级功能,4837.428571428572
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,AI Replace,recent_8w,图片编辑二级功能,3945.285714285714
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,4184.25
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Acne,recent_8w,图片编辑二级功能,4583.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,16.571428571428573
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Hairstyles,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Tanned,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Refine,recent_8w,图片编辑二级功能,11.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Hairstyles,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,25.142857142857142
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Acne,recent_8w,图片编辑二级功能,4013.8571428571427
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Tanned,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Looks,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Uch,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,G7x,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Pecs,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Eshape,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Retouetouch,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Clean Skin,recent_8w,图片编辑二级功能,7417.142857142857
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,3932.0
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Muscle,recent_8w,图片编辑二级功能,141.71428571428572
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,712.5714285714286
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Features,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,AI Repair,recent_8w,图片编辑二级功能,4142.571428571428
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.7142857142857143
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Texture,recent_8w,图片编辑二级功能,392.85714285714283
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Flawless,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Necklength,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Features,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Lips,recent_8w,图片编辑二级功能,3.4285714285714284
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Matte,recent_8w,图片编辑二级功能,243.42857142857142
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Blur,recent_8w,图片编辑二级功能,2602.285714285714
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,11.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Legs,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Waist,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Brighten,recent_8w,图片编辑二级功能,6753.428571428572
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Hairdye Finetune,recent_8w,图片编辑二级功能,0.2857142857142857
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Volume,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,6.285714285714286
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Align,recent_8w,图片编辑二级功能,28.285714285714285
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Abs,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Mykit,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Teal Orange,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Pecs,recent_8w,图片编辑二级功能,1.4
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Absarm,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Absv Line,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Breast,recent_8w,图片编辑二级功能,2.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Looks,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Flashnight,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,11590.285714285714
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Eye color,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Align,recent_8w,图片编辑二级功能,4.857142857142857
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Text,recent_8w,图片编辑二级功能,65.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,AI Expand,recent_8w,图片编辑二级功能,1557.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Reshape,recent_8w,图片编辑二级功能,139665.42857142858
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Tanned,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,V Line,recent_8w,图片编辑二级功能,1.6666666666666667
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Eraser,recent_8w,图片编辑二级功能,13153.42857142857
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,AI Features,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Effects,recent_8w,图片编辑二级功能,75.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,1837.4285714285713
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Body glow,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,2521.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Resize,recent_8w,图片编辑二级功能,3641.714285714286
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Breast,recent_8w,图片编辑二级功能,1.6
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Eyeliner,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,7054.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Crop,recent_8w,图片编辑二级功能,20580.285714285714
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,AI Image,recent_8w,图片编辑二级功能,506.7142857142857
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,AI Features,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Refine,recent_8w,图片编辑二级功能,2.3333333333333335
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Beach Day,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Waist,recent_8w,图片编辑二级功能,0.5
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Flawless,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,73.42857142857143
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Restore,recent_8w,图片编辑二级功能,1.6
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Edit,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Auto,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,整体,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,395.85714285714283
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Select Area,recent_8w,图片编辑二级功能,414.2857142857143
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Refine,recent_8w,图片编辑二级功能,232.85714285714286
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Enrich,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Tanned,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Filters,recent_8w,图片编辑二级功能,2511.714285714286
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Plump,recent_8w,图片编辑二级功能,286.2857142857143
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Texture,recent_8w,图片编辑二级功能,450.14285714285717
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Selfie Reflector,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Natural tan,recent_8w,图片编辑二级功能,0.0
