层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%
1.纽埃岛,纽埃岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5.0,6.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,-1.0,-16.666667
1.纽埃岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.纽埃岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.纽埃岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.纽埃岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,
1.缅甸,缅甸MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2538.0,2603.0,2581.0,2474.0,2590.0,2708.0,3150.0,3645.0,4147.0,4907.0,5633.0,5283.0,4915.0,4498.0,-65.0,-2.497119
1.缅甸.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,613.0,501.0,679.0,532.0,493.0,518.0,554.0,620.0,580.0,961.0,586.0,683.0,707.0,591.0,112.0,22.355289
1.缅甸.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,78.0,68.0,50.0,36.0,70.0,57.0,52.0,25.0,19.0,51.0,232.0,185.0,126.0,92.0,10.0,14.705882
1.缅甸.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,535.0,433.0,629.0,496.0,423.0,461.0,502.0,595.0,561.0,910.0,354.0,498.0,581.0,499.0,102.0,23.556582
1.缅甸.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1925.0,2102.0,1902.0,1942.0,2097.0,2190.0,2596.0,3025.0,3567.0,3946.0,5047.0,4600.0,4208.0,3907.0,-177.0,-8.420552
1.罗马尼亚,罗马尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,21776.0,20557.0,21019.0,19375.0,18609.0,18385.0,23102.0,24553.0,21693.0,27787.0,21014.0,24564.0,24102.0,22958.0,1219.0,5.929854
1.罗马尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3539.0,3605.0,3807.0,3330.0,2876.0,2626.0,3183.0,3646.0,3661.0,3381.0,1962.0,3020.0,2870.0,2703.0,-66.0,-1.830791
1.罗马尼亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,105.0,87.0,113.0,98.0,125.0,102.0,109.0,114.0,77.0,34.0,146.0,173.0,176.0,116.0,18.0,20.689655
1.罗马尼亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,3434.0,3518.0,3694.0,3232.0,2751.0,2524.0,3074.0,3532.0,3584.0,3347.0,1816.0,2847.0,2694.0,2587.0,-84.0,-2.38772
1.罗马尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,18237.0,16952.0,17212.0,16045.0,15733.0,15759.0,19919.0,20907.0,18032.0,24406.0,19052.0,21544.0,21232.0,20255.0,1285.0,7.580227
1.美国,美国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1114180.0,1114219.0,1116564.0,1014368.0,1006176.0,937796.0,1004557.0,1131830.0,1111728.0,1498396.0,1160367.0,1211146.0,1237858.0,1230033.0,-39.0,-0.0035
1.美国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,191917.0,209314.0,204328.0,155636.0,158900.0,138824.0,160772.0,190008.0,176758.0,200096.0,124559.0,132844.0,138460.0,160386.0,-17397.0,-8.311436
1.美国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,63911.0,95880.0,89379.0,65544.0,71104.0,59224.0,64851.0,70884.0,56951.0,25219.0,78517.0,83086.0,84885.0,92877.0,-31969.0,-33.34272
1.美国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,128006.0,113434.0,114949.0,90092.0,87796.0,79600.0,95921.0,119124.0,119807.0,174877.0,46042.0,49758.0,53575.0,67509.0,14572.0,12.846237
1.美国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,922263.0,904905.0,912236.0,858732.0,847276.0,798972.0,843785.0,941822.0,934970.0,1298300.0,1035808.0,1078302.0,1099398.0,1069647.0,17358.0,1.918212
1.美属维尔京群岛,美属维尔京群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,392.0,373.0,390.0,364.0,452.0,274.0,351.0,354.0,232.0,201.0,214.0,331.0,477.0,925.0,19.0,5.093834
1.美属维尔京群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,29.0,39.0,34.0,43.0,31.0,25.0,23.0,36.0,23.0,12.0,10.0,14.0,26.0,25.0,-10.0,-25.641026
1.美属维尔京群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,1.0,6.0,5.0,5.0,1.0,5.0,2.0,5.0,,3.0,6.0,8.0,4.0,2.0,200.0
1.美属维尔京群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,26.0,38.0,28.0,38.0,26.0,24.0,18.0,34.0,18.0,12.0,7.0,8.0,18.0,21.0,-12.0,-31.578947
1.美属维尔京群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,363.0,334.0,356.0,321.0,421.0,249.0,328.0,318.0,209.0,189.0,204.0,317.0,451.0,900.0,29.0,8.682635
1.美属萨摩亚,美属萨摩亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4.0,4.0,5.0,7.0,8.0,5.0,8.0,11.0,8.0,21.0,30.0,38.0,34.0,38.0,0.0,0.0
1.美属萨摩亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,1.0,,,1.0,,1.0,5.0,6.0,7.0,8.0,,
1.美属萨摩亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,1.0,,,,1.0,2.0,,,
1.美属萨摩亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,1.0,,,,,1.0,5.0,5.0,5.0,8.0,,
1.美属萨摩亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,7.0,,,10.0,,20.0,25.0,32.0,27.0,30.0,,
1.老挝,老挝MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,239.0,189.0,222.0,347.0,330.0,384.0,399.0,384.0,365.0,376.0,318.0,339.0,389.0,389.0,50.0,26.455026
1.老挝.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,72.0,31.0,42.0,37.0,35.0,37.0,57.0,45.0,44.0,56.0,53.0,67.0,49.0,52.0,41.0,132.258065
1.老挝.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,22.0,2.0,2.0,3.0,6.0,1.0,2.0,4.0,4.0,1.0,7.0,7.0,5.0,5.0,20.0,1000.0
1.老挝.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,50.0,29.0,40.0,34.0,29.0,36.0,55.0,41.0,40.0,55.0,46.0,60.0,44.0,47.0,21.0,72.413793
1.老挝.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,167.0,158.0,180.0,310.0,295.0,347.0,342.0,339.0,321.0,320.0,265.0,272.0,340.0,337.0,9.0,5.696203
1.肯尼亚,肯尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5719.0,5694.0,6155.0,6082.0,6031.0,6013.0,6785.0,7474.0,7239.0,9542.0,7730.0,8409.0,8164.0,8369.0,25.0,0.439059
1.肯尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,960.0,915.0,1324.0,1212.0,975.0,985.0,1120.0,1123.0,1090.0,1443.0,857.0,1102.0,1075.0,971.0,45.0,4.918033
1.肯尼亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,40.0,49.0,73.0,86.0,104.0,129.0,89.0,44.0,34.0,33.0,118.0,128.0,113.0,126.0,-9.0,-18.367347
1.肯尼亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,920.0,866.0,1251.0,1126.0,871.0,856.0,1031.0,1079.0,1056.0,1410.0,739.0,974.0,962.0,845.0,54.0,6.235566
1.肯尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4759.0,4779.0,4831.0,4870.0,5056.0,5028.0,5665.0,6351.0,6149.0,8099.0,6873.0,7307.0,7089.0,7398.0,-20.0,-0.418498
1.芬兰,芬兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,28896.0,27688.0,20772.0,15283.0,18903.0,11972.0,10502.0,12453.0,11782.0,11026.0,5453.0,8018.0,8766.0,5925.0,1208.0,4.362901
1.芬兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2983.0,3166.0,2009.0,1182.0,1290.0,1051.0,1009.0,1383.0,1425.0,1330.0,336.0,431.0,463.0,419.0,-183.0,-5.780164
1.芬兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,124.0,89.0,72.0,51.0,96.0,44.0,50.0,61.0,34.0,48.0,92.0,111.0,113.0,82.0,35.0,39.325843
1.芬兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2859.0,3077.0,1937.0,1131.0,1194.0,1007.0,959.0,1322.0,1391.0,1282.0,244.0,320.0,350.0,337.0,-218.0,-7.084823
1.芬兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,25913.0,24522.0,18763.0,14101.0,17613.0,10921.0,9493.0,11070.0,10357.0,9696.0,5117.0,7587.0,8303.0,5506.0,1391.0,5.672457
1.苏丹,苏丹MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,810.0,721.0,959.0,868.0,803.0,1003.0,1426.0,1246.0,1325.0,2039.0,1654.0,2279.0,2036.0,1617.0,89.0,12.343967
1.苏丹.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,230.0,162.0,328.0,247.0,171.0,245.0,467.0,297.0,266.0,842.0,339.0,836.0,676.0,357.0,68.0,41.975309
1.苏丹.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,17.0,8.0,9.0,24.0,16.0,8.0,11.0,14.0,3.0,4.0,18.0,16.0,15.0,15.0,9.0,112.5
1.苏丹.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,213.0,154.0,319.0,223.0,155.0,237.0,456.0,283.0,263.0,838.0,321.0,820.0,661.0,342.0,59.0,38.311688
1.苏丹.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,580.0,559.0,631.0,621.0,632.0,758.0,959.0,949.0,1059.0,1197.0,1315.0,1443.0,1360.0,1260.0,21.0,3.756708
1.苏里南,苏里南MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,365.0,327.0,349.0,333.0,329.0,278.0,342.0,361.0,328.0,422.0,356.0,406.0,371.0,380.0,38.0,11.620795
1.苏里南.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,81.0,70.0,71.0,77.0,63.0,54.0,50.0,72.0,37.0,60.0,47.0,48.0,35.0,36.0,11.0,15.714286
1.苏里南.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,7.0,5.0,9.0,11.0,7.0,4.0,5.0,1.0,,7.0,5.0,3.0,5.0,-5.0,-71.428571
1.苏里南.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,79.0,63.0,66.0,68.0,52.0,47.0,46.0,67.0,36.0,60.0,40.0,43.0,32.0,31.0,16.0,25.396825
1.苏里南.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,284.0,257.0,278.0,256.0,266.0,224.0,292.0,289.0,291.0,362.0,309.0,358.0,336.0,344.0,27.0,10.505837
1.英国,英国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,389046.0,368912.0,351199.0,324145.0,321686.0,294324.0,310149.0,352259.0,320955.0,423465.0,333509.0,366243.0,379700.0,375040.0,20134.0,5.45767
1.英国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,58714.0,57129.0,45771.0,41068.0,41366.0,32278.0,36572.0,47613.0,37642.0,34934.0,17049.0,21283.0,22653.0,26737.0,1585.0,2.774423
1.英国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,21142.0,19962.0,12285.0,13215.0,14519.0,8266.0,9509.0,11701.0,8451.0,1746.0,7311.0,9205.0,9988.0,11757.0,1180.0,5.911231
1.英国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,37572.0,37167.0,33486.0,27853.0,26847.0,24012.0,27063.0,35912.0,29191.0,33188.0,9738.0,12078.0,12665.0,14980.0,405.0,1.089676
1.英国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,330332.0,311783.0,305428.0,283077.0,280320.0,262046.0,273577.0,304646.0,283313.0,388531.0,316460.0,344960.0,357047.0,348303.0,18549.0,5.94933
1.英属印度洋领地,英属印度洋领地MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3.0,3.0,2.0,1.0,,,2.0,1.0,,,1.0,1.0,3.0,,0.0,0.0
1.英属印度洋领地.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.英属印度洋领地.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.英属印度洋领地.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.英属印度洋领地.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,
1.英属维尔京群岛,英属维尔京群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,143.0,121.0,153.0,137.0,148.0,112.0,128.0,138.0,103.0,103.0,63.0,97.0,155.0,125.0,22.0,18.181818
1.英属维尔京群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,15.0,6.0,28.0,9.0,11.0,5.0,14.0,9.0,9.0,10.0,3.0,8.0,8.0,6.0,9.0,150.0
1.英属维尔京群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,1.0,4.0,,1.0,,1.0,1.0,,,,1.0,2.0,2.0,2.0,200.0
1.英属维尔京群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12.0,5.0,24.0,9.0,10.0,5.0,13.0,8.0,9.0,10.0,3.0,7.0,6.0,4.0,7.0,140.0
1.英属维尔京群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,128.0,115.0,125.0,128.0,137.0,107.0,114.0,129.0,94.0,93.0,60.0,89.0,147.0,119.0,13.0,11.304348
1.荷兰,荷兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,141163.0,135223.0,129073.0,124555.0,124232.0,112841.0,118282.0,115058.0,102220.0,101483.0,76630.0,83361.0,83368.0,64673.0,5940.0,4.392744
1.荷兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,17283.0,17078.0,14117.0,18215.0,9578.0,8723.0,10616.0,11090.0,10611.0,8071.0,3864.0,4409.0,4208.0,3728.0,205.0,1.200375
1.荷兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,364.0,268.0,272.0,283.0,288.0,249.0,309.0,299.0,184.0,645.0,2151.0,2203.0,2018.0,1596.0,96.0,35.820896
1.荷兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,16919.0,16810.0,13845.0,17932.0,9290.0,8474.0,10307.0,10791.0,10427.0,7426.0,1713.0,2206.0,2190.0,2132.0,109.0,0.648424
1.荷兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,123880.0,118145.0,114956.0,106340.0,114654.0,104118.0,107666.0,103968.0,91609.0,93412.0,72766.0,78952.0,79160.0,60945.0,5735.0,4.854205
1.荷兰加勒比,荷兰加勒比MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,69.0,73.0,78.0,94.0,81.0,61.0,84.0,72.0,68.0,56.0,,,,,-4.0,-5.479452
1.荷兰加勒比.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,11.0,10.0,8.0,19.0,12.0,8.0,12.0,10.0,9.0,11.0,,,,,1.0,10.0
1.荷兰加勒比.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,1.0,,,1.0,2.0,,,,,,,,,1.0,100.0
1.荷兰加勒比.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,9.0,9.0,8.0,19.0,11.0,6.0,12.0,10.0,9.0,11.0,,,,,0.0,0.0
1.荷兰加勒比.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,58.0,63.0,70.0,75.0,69.0,53.0,72.0,62.0,59.0,45.0,,,,,-5.0,-7.936508
1.荷属圣马丁,荷属圣马丁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,376.0,326.0,373.0,321.0,361.0,283.0,307.0,275.0,156.0,156.0,184.0,318.0,357.0,336.0,50.0,15.337423
1.荷属圣马丁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,31.0,28.0,41.0,28.0,33.0,18.0,14.0,24.0,9.0,8.0,9.0,10.0,15.0,12.0,3.0,10.714286
1.荷属圣马丁.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,3.0,6.0,1.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,,3.0,2.0,2.0,66.666667
1.荷属圣马丁.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,26.0,25.0,35.0,27.0,27.0,14.0,12.0,20.0,8.0,7.0,8.0,10.0,12.0,10.0,1.0,4.0
1.荷属圣马丁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,345.0,298.0,332.0,293.0,328.0,265.0,293.0,251.0,147.0,148.0,175.0,308.0,342.0,324.0,47.0,15.771812
1.荷属安的列斯,荷属安的列斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4.0,7.0,3.0,9.0,9.0,7.0,16.0,10.0,13.0,48.0,84.0,78.0,102.0,89.0,-3.0,-42.857143
1.荷属安的列斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,1.0,,,,,,1.0,3.0,8.0,10.0,2.0,,
1.荷属安的列斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,2.0,,,,
1.荷属安的列斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,1.0,,,,,,1.0,3.0,6.0,10.0,2.0,,
1.荷属安的列斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,8.0,,,,,,47.0,81.0,70.0,92.0,87.0,,
1.莫桑比克,莫桑比克MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5305.0,5432.0,6064.0,6032.0,5951.0,5274.0,5883.0,5927.0,5732.0,7044.0,6838.0,6773.0,6610.0,6208.0,-127.0,-2.337997
1.莫桑比克.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,835.0,890.0,1086.0,1030.0,1077.0,878.0,1008.0,1162.0,975.0,1146.0,1299.0,1311.0,1380.0,1261.0,-55.0,-6.179775
1.莫桑比克.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,4.0,11.0,17.0,19.0,11.0,13.0,11.0,14.0,9.0,21.0,43.0,65.0,65.0,51.0,-7.0,-63.636364
1.莫桑比克.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,831.0,879.0,1069.0,1011.0,1066.0,865.0,997.0,1148.0,966.0,1125.0,1256.0,1246.0,1315.0,1210.0,-48.0,-5.460751
1.莫桑比克.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4470.0,4542.0,4978.0,5002.0,4874.0,4396.0,4875.0,4765.0,4757.0,5898.0,5539.0,5462.0,5230.0,4947.0,-72.0,-1.585205
1.莱索托,莱索托MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,124.0,111.0,102.0,103.0,108.0,134.0,131.0,144.0,116.0,173.0,144.0,151.0,154.0,165.0,13.0,11.711712
1.莱索托.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,18.0,11.0,12.0,10.0,17.0,23.0,19.0,17.0,15.0,14.0,22.0,14.0,18.0,15.0,7.0,63.636364
1.莱索托.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,,,,3.0,,1.0,,1.0,,1.0,,2.0,,,
1.莱索托.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,17.0,11.0,12.0,10.0,14.0,23.0,18.0,17.0,14.0,14.0,21.0,14.0,16.0,15.0,6.0,54.545455
1.莱索托.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,106.0,100.0,90.0,93.0,91.0,111.0,112.0,127.0,101.0,159.0,122.0,137.0,136.0,150.0,6.0,6.0
1.菲律宾,菲律宾MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,43981.0,46638.0,52782.0,50492.0,49432.0,48255.0,53647.0,57472.0,51560.0,66454.0,58265.0,62660.0,65802.0,67686.0,-2657.0,-5.697071
1.菲律宾.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7925.0,8833.0,12518.0,10925.0,9581.0,8783.0,10194.0,11591.0,8281.0,8424.0,7582.0,8502.0,10853.0,12110.0,-908.0,-10.279633
1.菲律宾.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,178.0,236.0,453.0,748.0,741.0,618.0,567.0,562.0,307.0,167.0,711.0,710.0,750.0,593.0,-58.0,-24.576271
1.菲律宾.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,7747.0,8597.0,12065.0,10177.0,8840.0,8165.0,9627.0,11029.0,7974.0,8257.0,6871.0,7792.0,10103.0,11517.0,-850.0,-9.88717
1.菲律宾.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,36056.0,37805.0,40264.0,39567.0,39851.0,39472.0,43453.0,45881.0,43279.0,58030.0,50683.0,54158.0,54949.0,55576.0,-1749.0,-4.626372
1.萨尔瓦多,萨尔瓦多MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3378.0,3304.0,3465.0,3577.0,3656.0,3509.0,4038.0,4162.0,3914.0,5241.0,4101.0,4363.0,4222.0,4204.0,74.0,2.239709
1.萨尔瓦多.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,570.0,443.0,537.0,517.0,538.0,443.0,599.0,660.0,580.0,540.0,430.0,542.0,424.0,408.0,127.0,28.668172
1.萨尔瓦多.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,51.0,49.0,93.0,98.0,109.0,88.0,100.0,66.0,44.0,23.0,86.0,82.0,63.0,61.0,2.0,4.081633
1.萨尔瓦多.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,519.0,394.0,444.0,419.0,429.0,355.0,499.0,594.0,536.0,517.0,344.0,460.0,361.0,347.0,125.0,31.725888
